time,batVoltage,batCurrent,solarVoltage,solarCurrent,loadVoltage,loadCurrent
14:38:38.270,3880.00,0.00,1.25,0.00,3261.25,-1.25
14:38:38.525,3880.00,0.00,1.25,0.00,3262.50,0.00
14:38:38.780,3881.25,0.00,1.25,-2.50,3262.50,0.00
14:38:39.060,3881.25,-1.25,1.25,0.00,3263.75,0.00
14:38:39.289,3881.25,-1.25,0.00,-1.25,3261.25,-1.25
14:38:39.544,3881.25,-1.25,1.25,0.00,3261.25,-1.25
14:38:39.799,3880.00,-1.25,0.00,0.00,3261.25,0.00
14:38:40.056,3880.00,0.00,0.00,0.00,3261.25,-1.25
14:38:40.308,3858.75,-1.25,0.00,0.00,3238.75,0.00
14:38:40.563,3880.00,0.00,1.25,-1.25,3261.25,0.00
14:38:40.818,3881.25,0.00,1.25,-1.25,3261.25,0.00
14:38:41.073,3880.00,0.00,1.25,-1.25,3261.25,1.25
14:38:41.328,3880.00,0.00,1.25,0.00,3262.50,1.25
14:38:41.582,3880.00,-1.25,1.25,0.00,3263.75,0.00
14:38:41.845,3880.00,-2.50,0.00,0.00,3261.25,2.50
14:38:42.193,3880.00,0.00,0.00,0.00,3261.25,0.00
14:38:42.347,3880.00,0.00,0.00,0.00,3261.25,-1.25
14:38:42.601,3857.50,-1.25,1.25,-1.25,3237.50,-1.25
14:38:42.856,3858.75,-1.25,1.25,-1.25,3237.50,0.00
14:38:43.203,3880.00,0.00,0.00,-1.25,3260.00,0.00
14:38:43.366,3880.00,-1.25,1.25,-1.25,3262.50,0.00
14:38:43.621,3880.00,0.00,0.00,0.00,3261.25,0.00
14:38:43.875,3880.00,0.00,1.25,0.00,3261.25,1.25
14:38:44.190,3880.00,-1.25,0.00,-1.25,3261.25,0.00
14:38:44.385,3881.25,0.00,2.50,1.25,3261.25,0.00
14:38:44.640,3880.00,0.00,0.00,-1.25,3261.25,0.00
14:38:44.894,3880.00,0.00,0.00,0.00,3265.00,0.00
14:38:45.159,3857.50,0.00,2.50,-1.25,3238.75,0.00
14:38:45.404,3878.75,0.00,1.25,-1.25,3260.00,0.00
14:38:45.659,3881.25,0.00,0.00,-2.50,3262.50,0.00
14:38:45.914,3880.00,0.00,0.00,1.25,3261.25,0.00
14:38:46.196,3878.75,0.00,1.25,-1.25,3263.75,-1.25
14:38:46.441,3881.25,0.00,0.00,0.00,3262.50,-1.25
14:38:46.678,3881.25,-1.25,0.00,0.00,3262.50,0.00
14:38:46.933,3878.75,-1.25,1.25,0.00,3261.25,2.50
14:38:47.187,3878.75,0.00,0.00,0.00,3262.50,0.00
14:38:47.442,3858.75,0.00,1.25,-1.25,3238.75,0.00
14:38:47.697,3857.50,0.00,1.25,0.00,3238.75,1.25
14:38:47.952,3878.75,0.00,0.00,-1.25,3262.50,-1.25
14:38:48.206,3880.00,-2.50,0.00,1.25,3260.00,0.00
14:38:48.461,3878.75,-1.25,1.25,0.00,3262.50,-1.25
14:38:48.716,3880.00,-1.25,1.25,-1.25,3261.25,0.00
14:38:48.971,3880.00,-1.25,0.00,0.00,3260.00,0.00
14:38:49.226,3878.75,-1.25,0.00,-2.50,3261.25,0.00
14:38:49.480,3880.00,1.25,1.25,0.00,3261.25,-1.25
14:38:49.735,3862.50,-1.25,1.25,0.00,3237.50,0.00
14:38:49.990,3857.50,-1.25,0.00,0.00,3237.50,0.00
14:38:50.248,3877.50,0.00,1.25,0.00,3261.25,0.00
14:38:50.500,3878.75,-1.25,1.25,0.00,3261.25,-1.25
14:38:50.755,3877.50,0.00,1.25,0.00,3260.00,0.00
14:38:51.009,3878.75,1.25,0.00,-1.25,3261.25,1.25
14:38:51.264,3880.00,0.00,0.00,-1.25,3262.50,0.00
14:38:51.519,3878.75,1.25,0.00,1.25,3262.50,-1.25
14:38:51.774,3880.00,0.00,0.00,0.00,3258.75,0.00
14:38:52.048,3878.75,-2.50,0.00,0.00,3262.50,0.00
14:38:52.283,3856.25,0.00,0.00,-1.25,3237.50,0.00
14:38:52.538,3876.25,0.00,1.25,0.00,3262.50,1.25
14:38:52.793,3878.75,0.00,1.25,1.25,3262.50,0.00
14:38:53.053,3880.00,-1.25,1.25,0.00,3262.50,0.00
14:38:53.302,3878.75,0.00,0.00,0.00,3263.75,1.25
14:38:53.557,3878.75,-1.25,0.00,0.00,3263.75,-1.25
14:38:53.812,3880.00,0.00,1.25,0.00,3262.50,0.00
14:38:54.067,3880.00,0.00,0.00,0.00,3261.25,0.00
14:38:54.321,3880.00,0.00,0.00,-1.25,3260.00,0.00
14:38:54.576,3857.50,-1.25,0.00,0.00,3238.75,0.00
14:38:54.846,3856.25,0.00,1.25,1.25,3236.25,-1.25
14:38:55.173,3878.75,0.00,0.00,0.00,3262.50,-1.25
14:38:55.340,3877.50,-1.25,0.00,-1.25,3262.50,0.00
14:38:55.595,3877.50,-1.25,1.25,0.00,3262.50,0.00
14:38:55.856,3878.75,0.00,0.00,0.00,3261.25,1.25
14:38:56.173,3878.75,0.00,1.25,0.00,3262.50,1.25
14:38:56.360,3878.75,0.00,1.25,0.00,3261.25,0.00
14:38:56.640,3878.75,1.25,1.25,0.00,3262.50,0.00
14:38:56.869,3878.75,-1.25,1.25,0.00,3260.00,1.25
14:38:57.170,3857.50,-1.25,0.00,0.00,3236.25,0.00
14:38:57.379,3876.25,-1.25,1.25,0.00,3262.50,0.00
14:38:57.640,3877.50,0.00,0.00,0.00,3261.25,0.00
14:38:57.888,3878.75,-1.25,0.00,0.00,3261.25,0.00
14:38:58.156,3878.75,1.25,1.25,0.00,3261.25,0.00
14:38:58.398,3877.50,1.25,1.25,-1.25,3262.50,0.00
14:38:58.652,3877.50,0.00,1.25,0.00,3262.50,1.25
14:38:58.907,3877.50,0.00,1.25,0.00,3261.25,0.00
14:38:59.186,3878.75,1.25,0.00,-2.50,3261.25,0.00
14:38:59.417,3857.50,1.25,0.00,0.00,3236.25,1.25
14:38:59.671,3856.25,0.00,1.25,-1.25,3237.50,1.25
14:38:59.926,3876.25,0.00,0.00,0.00,3262.50,0.00
14:39:00.181,3878.75,0.00,0.00,-1.25,3262.50,0.00
14:39:00.448,3878.75,1.25,1.25,1.25,3262.50,0.00
14:39:00.691,3878.75,0.00,1.25,-1.25,3262.50,0.00
14:39:00.945,3877.50,0.00,0.00,-1.25,3262.50,0.00
14:39:01.214,3878.75,0.00,2.50,1.25,3261.25,-1.25
14:39:01.455,3878.75,0.00,2.50,0.00,3260.00,-1.25
14:39:01.710,3878.75,0.00,2.50,-1.25,3261.25,0.00
14:39:01.964,3856.25,0.00,0.00,0.00,3237.50,0.00
14:39:02.219,3877.50,0.00,1.25,0.00,3262.50,-1.25
14:39:02.474,3877.50,0.00,0.00,-1.25,3261.25,0.00
14:39:02.729,3878.75,1.25,1.25,-1.25,3261.25,0.00
14:39:02.984,3878.75,-1.25,1.25,-1.25,3262.50,1.25
14:39:03.253,3877.50,-1.25,0.00,-1.25,3261.25,0.00
14:39:03.493,3877.50,-1.25,1.25,-1.25,3262.50,-1.25
14:39:03.748,3878.75,0.00,0.00,-1.25,3262.50,1.25
14:39:04.003,3878.75,-1.25,1.25,0.00,3261.25,-1.25
14:39:04.269,3856.25,0.00,1.25,-1.25,3238.75,0.00
14:39:04.513,3855.00,0.00,1.25,0.00,3238.75,0.00
14:39:04.768,3877.50,0.00,1.25,-1.25,3262.50,0.00
14:39:05.058,3877.50,1.25,1.25,0.00,3262.50,0.00
14:39:05.277,3876.25,-1.25,0.00,0.00,3261.25,0.00
14:39:05.532,3878.75,0.00,0.00,-1.25,3263.75,2.50
14:39:05.787,3877.50,0.00,1.25,0.00,3261.25,0.00
14:39:06.050,3878.75,0.00,1.25,0.00,3260.00,1.25
14:39:06.296,3876.25,0.00,0.00,-2.50,3261.25,-1.25
14:39:06.551,3877.50,0.00,1.25,-1.25,3261.25,-1.25
14:39:06.806,3856.25,0.00,1.25,-1.25,3237.50,1.25
14:39:07.061,3876.25,0.00,0.00,0.00,3262.50,1.25
14:39:07.316,3878.75,0.00,1.25,1.25,3260.00,0.00
14:39:07.570,3876.25,-1.25,1.25,-1.25,3261.25,0.00
14:39:07.847,3877.50,-1.25,1.25,-1.25,3260.00,1.25
14:39:08.080,3876.25,-1.25,1.25,0.00,3262.50,0.00
14:39:08.335,3877.50,0.00,1.25,0.00,3261.25,-1.25
14:39:08.590,3876.25,-1.25,0.00,-1.25,3261.25,1.25
14:39:08.848,3877.50,-1.25,0.00,0.00,3263.75,0.00
14:39:09.176,3856.25,-2.50,1.25,0.00,3238.75,0.00
14:39:09.354,3853.75,0.00,0.00,0.00,3236.25,0.00
14:39:09.609,3876.25,-1.25,1.25,1.25,3261.25,0.00
14:39:09.863,3876.25,0.00,0.00,0.00,3261.25,-1.25
14:39:10.220,3878.75,-1.25,1.25,0.00,3262.50,-1.25
14:39:10.373,3876.25,0.00,1.25,0.00,3262.50,0.00
14:39:10.641,3876.25,0.00,1.25,-2.50,3260.00,1.25
14:39:10.883,3876.25,-1.25,1.25,0.00,3261.25,-1.25
14:39:11.213,3876.25,0.00,1.25,0.00,3262.50,0.00
14:39:11.392,3856.25,-1.25,0.00,1.25,3238.75,1.25
14:39:11.650,3855.00,-1.25,1.25,-1.25,3238.75,0.00
14:39:11.902,3876.25,0.00,1.25,0.00,3262.50,0.00
14:39:12.214,3876.25,0.00,0.00,0.00,3261.25,0.00
14:39:12.411,3876.25,0.00,1.25,-1.25,3262.50,0.00
14:39:12.666,3877.50,-1.25,1.25,0.00,3262.50,0.00
14:39:12.921,3875.00,0.00,0.00,1.25,3262.50,-1.25
14:39:13.209,3877.50,-1.25,1.25,0.00,3262.50,0.00
14:39:13.445,3876.25,0.00,1.25,-1.25,3262.50,1.25
14:39:13.685,3877.50,0.00,0.00,0.00,3262.50,0.00
14:39:13.940,3853.75,-1.25,0.00,0.00,3237.50,0.00
14:39:14.218,3871.25,-1.25,0.00,-1.25,3261.25,1.25
14:39:14.450,3876.25,0.00,1.25,0.00,3261.25,0.00
14:39:14.704,3876.25,-2.50,1.25,0.00,3261.25,0.00
14:39:14.959,3877.50,0.00,1.25,-1.25,3261.25,1.25
14:39:15.214,3876.25,0.00,0.00,0.00,3260.00,1.25
14:39:15.469,3875.00,-1.25,1.25,0.00,3260.00,-1.25
14:39:15.724,3876.25,-1.25,1.25,0.00,3260.00,0.00
14:39:15.978,3876.25,1.25,1.25,0.00,3261.25,0.00
14:39:16.245,3856.25,0.00,0.00,-1.25,3237.50,0.00
14:39:16.488,3852.50,0.00,0.00,-1.25,3237.50,1.25
14:39:16.743,3876.25,0.00,1.25,0.00,3261.25,0.00
14:39:16.997,3875.00,0.00,1.25,0.00,3261.25,0.00
14:39:17.252,3876.25,0.00,1.25,0.00,3261.25,0.00
14:39:17.507,3876.25,0.00,1.25,-1.25,3261.25,0.00
14:39:17.762,3876.25,-1.25,1.25,0.00,3260.00,0.00
14:39:18.036,3876.25,-1.25,1.25,-1.25,3262.50,0.00
14:39:18.271,3876.25,-1.25,0.00,0.00,3262.50,0.00
14:39:18.526,3876.25,0.00,1.25,0.00,3261.25,-1.25
14:39:18.781,3855.00,0.00,0.00,0.00,3237.50,0.00
14:39:19.051,3875.00,1.25,1.25,0.00,3262.50,0.00
14:39:19.290,3876.25,0.00,0.00,0.00,3262.50,0.00
14:39:19.545,3877.50,-1.25,1.25,-1.25,3262.50,0.00
14:39:19.800,3876.25,1.25,0.00,0.00,3261.25,0.00
14:39:20.054,3876.25,0.00,0.00,0.00,3263.75,0.00
14:39:20.309,3876.25,0.00,1.25,-1.25,3263.75,0.00
14:39:20.564,3876.25,0.00,0.00,-1.25,3261.25,0.00
14:39:20.819,3876.25,0.00,0.00,0.00,3262.50,0.00
14:39:21.073,3856.25,-1.25,1.25,0.00,3237.50,0.00
14:39:21.328,3853.75,-1.25,0.00,0.00,3236.25,2.50
14:39:21.583,3875.00,0.00,1.25,0.00,3261.25,0.00
14:39:21.854,3877.50,1.25,1.25,0.00,3261.25,0.00
14:39:22.206,3876.25,-1.25,0.00,0.00,3262.50,-1.25
14:39:22.347,3875.00,-1.25,1.25,0.00,3262.50,0.00
14:39:22.602,3877.50,0.00,1.25,-1.25,3260.00,0.00
14:39:22.857,3876.25,0.00,0.00,-1.25,3262.50,1.25
14:39:23.206,3876.25,0.00,1.25,0.00,3261.25,-1.25
14:39:23.367,3876.25,-1.25,1.25,0.00,3260.00,0.00
14:39:23.634,3856.25,-1.25,2.50,0.00,3237.50,-1.25
14:39:23.876,3875.00,0.00,0.00,-2.50,3262.50,1.25
14:39:24.218,3875.00,0.00,1.25,0.00,3261.25,0.00
14:39:24.386,3876.25,-1.25,0.00,-1.25,3262.50,0.00
14:39:24.651,3876.25,0.00,0.00,-1.25,3262.50,0.00
14:39:24.895,3875.00,0.00,1.25,-1.25,3260.00,0.00
14:39:25.216,3875.00,-1.25,0.00,0.00,3262.50,-2.50
14:39:25.405,3876.25,-1.25,0.00,0.00,3260.00,0.00
14:39:25.660,3875.00,0.00,1.25,1.25,3262.50,0.00
14:39:25.914,3853.75,-2.50,0.00,0.00,3237.50,1.25
14:39:26.219,3852.50,-1.25,1.25,0.00,3238.75,0.00
14:39:26.441,3873.75,0.00,2.50,-1.25,3262.50,0.00
14:39:26.679,3873.75,0.00,1.25,0.00,3262.50,0.00
14:39:26.934,3875.00,0.00,0.00,-1.25,3263.75,1.25
14:39:27.219,3876.25,0.00,1.25,-1.25,3262.50,1.25
14:39:27.443,3875.00,0.00,1.25,-1.25,3262.50,0.00
14:39:27.698,3875.00,0.00,1.25,-1.25,3261.25,0.00
14:39:27.953,3876.25,-1.25,1.25,-1.25,3262.50,0.00
14:39:28.213,3876.25,1.25,0.00,0.00,3261.25,0.00
14:39:28.462,3853.75,-1.25,1.25,0.00,3237.50,0.00
14:39:28.717,3875.00,-1.25,0.00,-1.25,3262.50,-1.25
14:39:28.972,3873.75,-1.25,1.25,-1.25,3261.25,0.00
14:39:29.252,3875.00,-1.25,1.25,0.00,3261.25,1.25
14:39:29.481,3875.00,-1.25,0.00,-1.25,3262.50,0.00
14:39:29.736,3876.25,0.00,1.25,0.00,3263.75,0.00
14:39:29.991,3876.25,-1.25,0.00,-1.25,3261.25,-1.25
14:39:30.246,3876.25,-1.25,0.00,-1.25,3261.25,-1.25
14:39:30.501,3876.25,0.00,1.25,1.25,3261.25,0.00
14:39:30.756,3855.00,0.00,1.25,-1.25,3237.50,1.25
14:39:31.010,3853.75,-1.25,1.25,0.00,3238.75,0.00
14:39:31.265,3875.00,0.00,1.25,1.25,3261.25,-1.25
14:39:31.520,3875.00,-1.25,0.00,1.25,3261.25,-1.25
14:39:31.775,3875.00,0.00,1.25,0.00,3260.00,1.25
14:39:32.053,3875.00,0.00,1.25,0.00,3261.25,0.00
14:39:32.284,3875.00,-1.25,0.00,0.00,3262.50,1.25
14:39:32.539,3873.75,0.00,2.50,0.00,3262.50,-1.25
14:39:32.794,3876.25,0.00,1.25,0.00,3263.75,0.00
14:39:33.049,3856.25,1.25,1.25,0.00,3236.25,0.00
14:39:33.304,3852.50,-1.25,0.00,-1.25,3237.50,0.00
14:39:33.558,3873.75,-1.25,1.25,0.00,3261.25,0.00
14:39:33.813,3876.25,-1.25,1.25,-1.25,3263.75,0.00
14:39:34.068,3875.00,0.00,1.25,0.00,3260.00,-2.50
14:39:34.323,3875.00,1.25,1.25,0.00,3261.25,-2.50
14:39:34.578,3875.00,-1.25,1.25,-1.25,3261.25,0.00
14:39:34.849,3875.00,0.00,0.00,-1.25,3261.25,-1.25
14:39:35.203,3876.25,-1.25,1.25,0.00,3262.50,0.00
14:39:35.342,3875.00,-1.25,1.25,-1.25,3262.50,0.00
14:39:35.597,3852.50,0.00,1.25,0.00,3237.50,-1.25
14:39:35.852,3868.75,0.00,1.25,-1.25,3262.50,-1.25
14:39:36.196,3873.75,0.00,0.00,0.00,3262.50,0.00
14:39:36.361,3873.75,-1.25,1.25,0.00,3261.25,1.25
14:39:36.616,3873.75,-1.25,1.25,0.00,3262.50,0.00
14:39:36.871,3875.00,0.00,1.25,-1.25,3262.50,0.00
14:39:37.216,3875.00,0.00,1.25,-1.25,3261.25,0.00
14:39:37.380,3875.00,1.25,0.00,1.25,3261.25,0.00
14:39:37.648,3875.00,-1.25,0.00,0.00,3262.50,-1.25
14:39:37.890,3853.75,-1.25,0.00,0.00,3237.50,0.00
14:39:38.207,3852.50,-1.25,0.00,1.25,3237.50,1.25
14:39:38.400,3873.75,1.25,0.00,1.25,3262.50,1.25
14:39:38.654,3875.00,-1.25,1.25,0.00,3262.50,1.25
14:39:38.909,3875.00,-1.25,1.25,-1.25,3260.00,0.00
14:39:39.212,3873.75,0.00,0.00,-1.25,3262.50,0.00
14:39:39.444,3873.75,0.00,1.25,-1.25,3262.50,0.00
14:39:39.674,3875.00,0.00,1.25,-1.25,3262.50,0.00
14:39:39.929,3873.75,1.25,0.00,1.25,3263.75,1.25
14:39:40.202,3873.75,1.25,0.00,0.00,3263.75,-1.25
14:39:40.442,3853.75,1.25,1.25,0.00,3238.75,0.00
14:39:40.693,3873.75,0.00,1.25,1.25,3262.50,0.00
14:39:40.948,3873.75,-1.25,1.25,1.25,3261.25,0.00
14:39:41.215,3873.75,1.25,0.00,0.00,3262.50,0.00
14:39:41.457,3873.75,0.00,1.25,0.00,3261.25,-1.25
14:39:41.712,3876.25,0.00,1.25,0.00,3263.75,0.00
14:39:41.967,3875.00,-1.25,0.00,0.00,3261.25,1.25
14:39:42.221,3873.75,0.00,1.25,-1.25,3261.25,0.00
14:39:42.476,3876.25,0.00,0.00,0.00,3263.75,0.00
14:39:42.731,3852.50,1.25,0.00,0.00,3237.50,0.00
14:39:42.986,3851.25,0.00,1.25,1.25,3238.75,0.00
14:39:43.240,3873.75,-1.25,1.25,0.00,3261.25,0.00
14:39:43.495,3873.75,-1.25,1.25,-1.25,3261.25,0.00
14:39:43.750,3872.50,-1.25,1.25,0.00,3262.50,1.25
14:39:44.005,3873.75,-1.25,1.25,-1.25,3261.25,0.00
14:39:44.260,3873.75,-1.25,0.00,0.00,3260.00,-1.25
14:39:44.515,3875.00,1.25,1.25,1.25,3260.00,0.00
14:39:44.770,3873.75,-1.25,1.25,-1.25,3261.25,-1.25
14:39:45.048,3873.75,0.00,1.25,0.00,3262.50,0.00
14:39:45.279,3851.25,1.25,1.25,-1.25,3237.50,0.00
14:39:45.534,3873.75,-1.25,1.25,0.00,3263.75,0.00
14:39:45.789,3873.75,0.00,1.25,-1.25,3261.25,1.25
14:39:46.047,3873.75,0.00,0.00,0.00,3260.00,0.00
14:39:46.298,3873.75,0.00,1.25,-1.25,3261.25,0.00
14:39:46.553,3873.75,0.00,0.00,0.00,3261.25,0.00
14:39:46.808,3873.75,0.00,0.00,0.00,3261.25,0.00
14:39:47.062,3873.75,1.25,0.00,0.00,3261.25,1.25
14:39:47.317,3872.50,-1.25,1.25,0.00,3261.25,0.00
14:39:47.572,3851.25,-1.25,2.50,-1.25,3236.25,0.00
14:39:47.850,3851.25,-1.25,1.25,0.00,3236.25,0.00
14:39:48.082,3873.75,-1.25,1.25,-1.25,3261.25,0.00
14:39:48.337,3873.75,0.00,1.25,-1.25,3261.25,-1.25
14:39:48.591,3873.75,0.00,1.25,0.00,3262.50,0.00
14:39:48.851,3873.75,0.00,1.25,1.25,3262.50,0.00
14:39:49.214,3873.75,1.25,1.25,0.00,3261.25,0.00
14:39:49.356,3873.75,0.00,1.25,0.00,3261.25,1.25
14:39:49.610,3873.75,0.00,0.00,-1.25,3263.75,1.25
14:39:49.865,3873.75,1.25,1.25,0.00,3262.50,0.00
14:39:50.213,3852.50,-1.25,1.25,1.25,3236.25,0.00
14:39:50.375,3872.50,0.00,1.25,0.00,3261.25,1.25
14:39:50.647,3872.50,-1.25,0.00,0.00,3261.25,0.00
14:39:50.885,3873.75,1.25,2.50,0.00,3261.25,0.00
14:39:51.215,3872.50,0.00,0.00,1.25,3261.25,0.00
14:39:51.394,3875.00,-1.25,0.00,0.00,3261.25,0.00
14:39:51.651,3873.75,-1.25,0.00,-1.25,3262.50,0.00
14:39:51.903,3873.75,0.00,0.00,-1.25,3262.50,-1.25
14:39:52.204,3873.75,1.25,0.00,-1.25,3260.00,0.00
14:39:52.413,3851.25,0.00,0.00,-2.50,3236.25,-1.25
14:39:52.668,3851.25,0.00,1.25,0.00,3237.50,0.00
14:39:52.923,3873.75,0.00,1.25,-1.25,3262.50,0.00
14:39:53.217,3873.75,0.00,1.25,1.25,3261.25,0.00
14:39:53.449,3872.50,-1.25,1.25,-1.25,3260.00,0.00
14:39:53.687,3873.75,0.00,1.25,-2.50,3261.25,-1.25
14:39:53.942,3872.50,-1.25,1.25,0.00,3261.25,0.00
14:39:54.197,3873.75,-1.25,0.00,1.25,3261.25,1.25
14:39:54.451,3873.75,-1.25,0.00,0.00,3262.50,0.00
14:39:54.706,3852.50,0.00,1.25,0.00,3237.50,0.00
14:39:54.961,3851.25,0.00,0.00,0.00,3237.50,0.00
14:39:55.216,3872.50,-1.25,1.25,0.00,3261.25,-1.25
14:39:55.470,3872.50,-1.25,0.00,0.00,3262.50,0.00
14:39:55.725,3873.75,0.00,0.00,-1.25,3261.25,1.25
14:39:55.980,3873.75,0.00,0.00,0.00,3262.50,0.00
14:39:56.251,3872.50,0.00,0.00,-1.25,3260.00,-1.25
14:39:56.490,3875.00,1.25,1.25,0.00,3260.00,0.00
14:39:56.744,3872.50,-1.25,0.00,-1.25,3262.50,1.25
14:39:56.999,3872.50,0.00,0.00,0.00,3262.50,-1.25
14:39:57.254,3850.00,0.00,0.00,2.50,3237.50,1.25
14:39:57.509,3870.00,1.25,1.25,0.00,3261.25,0.00
14:39:57.764,3871.25,1.25,0.00,-1.25,3260.00,1.25
14:39:58.046,3872.50,-1.25,0.00,-1.25,3262.50,-1.25
14:39:58.273,3872.50,-1.25,0.00,0.00,3261.25,0.00
14:39:58.528,3871.25,0.00,0.00,1.25,3261.25,0.00
14:39:58.783,3871.25,1.25,2.50,1.25,3262.50,1.25
14:39:59.047,3873.75,0.00,1.25,0.00,3261.25,1.25
14:39:59.292,3873.75,-1.25,1.25,0.00,3260.00,1.25
14:39:59.547,3850.00,-1.25,1.25,0.00,3237.50,0.00
14:39:59.802,3850.00,0.00,1.25,0.00,3238.75,0.00
14:40:00.057,3871.25,-1.25,1.25,-1.25,3261.25,0.00
14:40:00.312,3871.25,1.25,1.25,-1.25,3261.25,-1.25
14:40:00.566,3872.50,1.25,1.25,0.00,3262.50,0.00
14:40:00.841,3872.50,0.00,1.25,-1.25,3262.50,1.25
14:40:01.076,3872.50,0.00,0.00,0.00,3260.00,0.00
14:40:01.331,3873.75,-1.25,1.25,0.00,3261.25,0.00
14:40:01.585,3872.50,-2.50,1.25,0.00,3261.25,0.00
14:40:01.851,3872.50,0.00,1.25,1.25,3263.75,0.00
14:40:02.212,3851.25,0.00,1.25,-1.25,3237.50,0.00
14:40:02.350,3870.00,1.25,0.00,0.00,3258.75,-1.25
14:40:02.605,3872.50,0.00,1.25,0.00,3261.25,0.00
14:40:02.859,3871.25,-1.25,1.25,0.00,3261.25,0.00
14:40:03.209,3872.50,-1.25,0.00,0.00,3261.25,0.00
14:40:03.369,3872.50,0.00,1.25,0.00,3262.50,0.00
14:40:03.635,3872.50,-1.25,1.25,0.00,3262.50,0.00
14:40:03.878,3871.25,1.25,1.25,0.00,3260.00,0.00
14:40:04.197,3872.50,0.00,2.50,0.00,3261.25,0.00
14:40:04.388,3850.00,1.25,1.25,1.25,3238.75,0.00
14:40:04.646,3848.75,0.00,1.25,-1.25,3237.50,0.00
14:40:04.898,3872.50,0.00,1.25,0.00,3262.50,0.00
14:40:05.215,3870.00,0.00,1.25,0.00,3260.00,0.00
14:40:05.407,3871.25,0.00,0.00,0.00,3262.50,0.00
14:40:05.662,3871.25,0.00,1.25,-1.25,3260.00,1.25
14:40:05.916,3871.25,0.00,0.00,-1.25,3262.50,0.00
14:40:06.214,3870.00,-1.25,0.00,-1.25,3261.25,0.00
14:40:06.426,3872.50,0.00,1.25,-1.25,3261.25,-1.25
14:40:06.681,3872.50,0.00,0.00,-1.25,3260.00,0.00
14:40:06.936,3850.00,0.00,2.50,-2.50,3238.75,-1.25
14:40:07.214,3871.25,-1.25,2.50,0.00,3262.50,0.00
14:40:07.445,3871.25,0.00,1.25,0.00,3260.00,0.00
14:40:07.700,3871.25,-1.25,0.00,-1.25,3261.25,0.00
14:40:07.955,3868.75,0.00,1.25,1.25,3261.25,0.00
14:40:08.213,3872.50,-1.25,0.00,0.00,3261.25,0.00
14:40:08.464,3871.25,0.00,1.25,-1.25,3261.25,-1.25
14:40:08.719,3870.00,1.25,1.25,-1.25,3262.50,0.00
14:40:08.974,3871.25,1.25,0.00,0.00,3262.50,0.00
14:40:09.229,3848.75,0.00,0.00,0.00,3236.25,1.25
14:40:09.484,3850.00,0.00,1.25,0.00,3236.25,0.00
14:40:09.738,3871.25,-1.25,2.50,0.00,3261.25,-1.25
14:40:09.993,3871.25,0.00,1.25,0.00,3262.50,0.00
14:40:10.254,3871.25,1.25,0.00,1.25,3261.25,-1.25
14:40:10.503,3871.25,0.00,1.25,-1.25,3262.50,0.00
14:40:10.758,3871.25,-1.25,0.00,-1.25,3260.00,-1.25
14:40:11.012,3872.50,0.00,0.00,-1.25,3261.25,-1.25
14:40:11.267,3871.25,0.00,0.00,-1.25,3263.75,0.00
14:40:11.522,3871.25,0.00,0.00,0.00,3261.25,0.00
14:40:11.777,3850.00,-1.25,1.25,-1.25,3237.50,0.00
14:40:12.053,3870.00,1.25,1.25,0.00,3262.50,0.00
14:40:12.286,3870.00,1.25,1.25,0.00,3262.50,0.00
14:40:12.541,3870.00,0.00,0.00,0.00,3261.25,-1.25
14:40:12.796,3870.00,-1.25,1.25,-1.25,3261.25,-1.25
14:40:13.050,3871.25,0.00,0.00,-1.25,3261.25,1.25
14:40:13.305,3870.00,-1.25,1.25,-1.25,3262.50,0.00
14:40:13.560,3871.25,-1.25,0.00,-1.25,3261.25,0.00
14:40:13.842,3870.00,-1.25,0.00,0.00,3260.00,1.25
14:40:14.070,3850.00,0.00,1.25,-1.25,3237.50,0.00
14:40:14.325,3848.75,0.00,1.25,-1.25,3237.50,0.00
14:40:14.580,3870.00,0.00,1.25,0.00,3261.25,0.00
14:40:14.847,3871.25,-1.25,0.00,0.00,3261.25,0.00
14:40:15.214,3871.25,-1.25,0.00,-1.25,3262.50,0.00
14:40:15.344,3870.00,0.00,0.00,0.00,3262.50,0.00
14:40:15.599,3871.25,-1.25,2.50,0.00,3262.50,-1.25
14:40:15.853,3871.25,0.00,1.25,0.00,3261.25,-1.25
14:40:16.215,3870.00,-1.25,0.00,0.00,3261.25,0.00
14:40:16.363,3851.25,0.00,0.00,0.00,3237.50,0.00
14:40:16.618,3848.75,0.00,0.00,-1.25,3236.25,0.00
14:40:16.872,3868.75,-1.25,1.25,1.25,3261.25,-1.25
14:40:17.199,3870.00,0.00,1.25,0.00,3261.25,-1.25
14:40:17.382,3870.00,0.00,1.25,0.00,3261.25,0.00
14:40:17.647,3871.25,-1.25,1.25,0.00,3261.25,0.00
14:40:17.891,3871.25,-1.25,0.00,0.00,3262.50,0.00
14:40:18.159,3870.00,-1.25,1.25,1.25,3262.50,-1.25
14:40:18.401,3871.25,-1.25,1.25,-1.25,3262.50,1.25
14:40:18.656,3870.00,0.00,1.25,-1.25,3262.50,0.00
14:40:18.911,3850.00,-1.25,0.00,-1.25,3236.25,0.00
14:40:19.200,3868.75,1.25,0.00,0.00,3263.75,0.00
14:40:19.446,3870.00,0.00,1.25,-1.25,3262.50,-1.25
14:40:19.675,3870.00,-1.25,0.00,-1.25,3261.25,1.25
