Latitude_deg,Longitude_deg,GPS_altitude_MSL_m,Environmental_altitude_m,Linear_acceleration_X_m_s2,Linear_acceleration_Y_m_s2,Linear_acceleration_Z_m_s2,Gyroscope_X_deg_s,Gyroscope_Y_deg_s,Gyroscope_Z_deg_s,Magnetometer_X_uT,Magnetometer_Y_uT,Magnetometer_Z_uT,Quaternion_I,Quaternion_J,Quaternion_K,Quaternion_Real,Temperature_degC,Pressure_hPa,Humidity_percentRH,Packet_counter,CSID,Cell_percentage_percent,Sensor_validity_bitmask,Linear_acceleration_valid,Gyroscope_valid,Magnetometer_valid,Quaternion_valid,GPS_valid,State_of_charge_valid,Environmental_valid,All_data_fresh,Received_CRC16_decimal,RSSI_dBm,SNR_dB
15:03:40.922 -> 0.0000000,0.0000000,-17.000,260.67,0.08,-0.68,0.26,0.4,0.9,2.1,-30.5,-4.1,-65.6,0.14393,0.01672,-0.17804,0.97333,35.23,982.3,65.89,0,2,85.5,111,1,1,1,1,0,1,1,0,11110,-57.0,13.0
15:03:53.921 -> 0.0000000,0.0000000,-17.000,261.62,0.30,-0.15,0.09,0.2,-0.2,1.5,-11.3,14.7,-103.4,0.14393,0.01672,-0.17804,0.97333,36.57,982.2,48.45,1,2,85.5,111,1,1,1,1,0,1,1,0,8943,-83.0,13.0
15:04:03.923 -> 0.0000000,0.0000000,-17.000,262.38,-0.01,0.02,0.03,0.0,0.0,0.0,-18.4,7.5,-107.9,-0.01758,0.00238,-0.80547,0.59233,36.53,982.1,24.21,2,2,85.5,111,1,1,1,1,0,1,1,0,61674,-65.0,11.5
15:04:12.930 -> 0.0000000,0.0000000,-17.000,262.93,0.00,0.02,0.03,0.0,0.0,0.0,-17.7,8.6,-106.9,-0.01440,-0.00909,-0.55596,0.83099,36.36,982.1,21.74,3,2,85.5,111,1,1,1,1,0,1,1,0,17119,-65.0,10.8
15:04:21.936 -> 0.0000000,0.0000000,-17.000,263.61,0.00,0.01,0.00,0.0,0.0,0.0,-19.2,7.1,-107.0,-0.01434,-0.00928,-0.56694,0.82354,36.05,982.0,21.36,4,2,85.5,111,1,1,1,1,0,1,1,0,32324,-78.0,13.3
15:04:31.943 -> 0.0000000,0.0000000,-17.000,264.33,0.00,0.02,-0.01,0.0,0.0,0.0,-18.4,8.6,-108.8,-0.01410,-0.00958,-0.55205,0.83361,35.53,981.9,20.20,5,2,85.5,111,1,1,1,1,0,1,1,0,49943,-67.0,12.8
15:04:39.184 -> counter
15:04:48.584 -> 0.0000000,0.0000000,-17.000,264.46,0.00,0.01,0.00,0.0,0.0,0.0,-18.8,7.9,-107.6,0.00000,0.00000,0.00000,1.00000,34.73,981.9,21.22,0,2,83.0,103,1,1,1,0,0,1,1,0,50937,-64.0,13.0
15:04:58.592 -> 0.0000000,0.0000000,-17.000,264.41,0.00,0.00,-0.01,0.0,0.0,0.0,-17.7,8.6,-108.3,-0.01373,-0.00970,-0.55284,0.83312,34.26,981.9,23.21,1,2,83.0,111,1,1,1,1,0,1,1,0,26802,-64.0,13.0
15:05:08.598 -> 0.0000000,0.0000000,-17.000,265.12,0.00,0.00,0.00,0.0,0.0,0.0,-18.8,7.9,-107.1,-0.01392,-0.00958,-0.56304,0.82623,33.72,981.8,22.13,2,2,83.0,111,1,1,1,1,0,1,1,0,7192,-64.0,12.5
15:05:26.247 -> 0.0000000,0.0000000,-17.000,265.09,0.00,0.00,0.00,-0.1,-0.1,-0.2,-18.4,7.5,-108.9,0.00000,0.00000,0.00000,1.00000,32.91,981.8,22.73,0,2,82.5,103,1,1,1,0,0,1,1,0,18619,-63.0,12.5
15:05:36.260 -> 0.0000000,0.0000000,-17.000,264.85,0.00,0.00,0.00,0.0,0.0,0.0,-18.0,6.8,-108.0,-0.01392,-0.00946,-0.56951,0.82177,32.52,981.8,22.91,1,2,82.5,111,1,1,1,1,0,1,1,0,29785,-64.0,12.8
15:05:46.269 -> 0.0000000,0.0000000,-17.000,264.69,0.00,0.00,0.00,0.0,0.0,0.0,-18.4,8.6,-106.9,-0.01392,-0.00964,-0.56230,0.82672,32.13,981.9,23.55,2,2,82.5,111,1,1,1,1,0,1,1,0,63286,-65.0,10.8
15:05:56.280 -> 0.0000000,0.0000000,-17.000,265.00,-0.01,0.00,0.00,0.0,0.0,0.0,-18.8,8.6,-107.1,-0.01410,-0.00958,-0.57476,0.81817,31.76,981.8,24.54,3,2,82.5,111,1,1,1,1,0,1,1,0,8789,-66.0,10.0
15:06:06.288 -> 0.0000000,0.0000000,-17.000,264.72,-0.02,-0.02,0.00,0.0,0.1,-0.1,-15.8,8.6,-106.1,-0.01251,-0.01306,-0.56505,0.82482,31.67,981.9,38.44,4,2,82.5,111,1,1,1,1,0,1,1,0,60871,-68.0,13.3
15:06:16.304 -> 0.0000000,0.0000000,-17.000,265.06,-0.17,0.00,0.13,-1.3,-1.3,-0.4,-37.2,-6.8,-55.6,0.15540,-0.00842,-0.48030,0.86316,31.73,981.8,33.54,5,2,82.5,111,1,1,1,1,0,1,1,0,20765,-65.0,10.5
15:06:26.318 -> LoRa PHY CRC error: corrupted packet discarded.
15:06:33.369 -> 0.0000000,0.0000000,-17.000,265.00,-0.02,0.00,0.00,0.0,0.0,0.0,-27.4,-42.8,-136.1,-0.02045,0.00385,-0.97790,0.20801,31.10,981.8,25.72,0,2,80.5,111,1,1,1,1,0,1,1,0,61722,-71.0,10.0
15:06:43.382 -> 0.0000000,0.0000000,-17.000,265.09,-0.02,0.00,0.00,0.0,0.0,0.0,-25.9,-43.9,-136.3,-0.02039,0.00354,-0.97467,0.22260,30.62,981.8,25.55,1,2,80.5,111,1,1,1,1,0,1,1,0,27129,-72.0,13.5
15:06:53.395 -> 0.0000000,0.0000000,-17.000,265.16,0.01,0.00,0.00,0.0,0.0,0.0,-28.5,-43.1,-136.4,-0.02069,0.00342,-0.97491,0.22169,30.24,981.8,25.62,2,2,80.5,111,1,1,1,1,0,1,1,0,1539,-71.0,13.8
15:07:03.405 -> 0.0000000,0.0000000,-17.000,264.88,0.01,0.00,0.00,0.0,0.0,0.0,-27.4,-43.5,-136.6,-0.02087,0.00336,-0.97369,0.22675,29.94,981.8,25.94,3,2,80.5,111,1,1,1,1,0,1,1,0,27344,-72.0,13.5
15:07:13.419 -> 0.0000000,0.0000000,-17.000,265.03,0.00,0.00,0.00,0.0,0.0,0.0,-27.4,-42.8,-136.8,-0.02087,0.00311,-0.97266,0.23115,29.68,981.8,26.26,4,2,80.5,111,1,1,1,1,0,1,1,0,11052,-72.0,13.8
15:07:23.434 -> 0.0000000,0.0000000,-17.000,265.30,0.00,0.04,0.00,0.0,0.0,0.0,-28.5,-42.8,-137.0,-0.02094,0.00305,-0.97302,0.22980,29.49,981.8,26.47,5,2,80.5,111,1,1,1,1,0,1,1,0,19474,-73.0,13.5
15:07:33.437 -> 0.0000000,0.0000000,-17.000,265.25,-0.03,0.00,0.00,0.0,0.0,0.0,-27.4,-43.1,-136.1,-0.02100,0.00287,-0.97137,0.23658,29.25,981.8,26.82,6,2,80.5,111,1,1,1,1,0,1,1,0,4576,-72.0,13.0
15:07:43.452 -> 0.0000000,0.0000000,-17.000,265.45,0.00,0.00,0.00,0.0,0.0,0.0,-28.1,-43.8,-137.5,-0.02100,0.00348,-0.97418,0.22474,29.02,981.8,27.10,7,2,80.5,111,1,1,1,1,0,1,1,0,21305,-72.0,13.8
15:07:53.465 -> 0.0000000,0.0000000,-17.000,265.41,0.00,0.00,0.00,0.0,0.0,0.0,-26.9,-43.1,-135.4,-0.02094,0.00354,-0.97559,0.21863,28.86,981.8,27.35,8,2,80.5,111,1,1,1,1,0,1,1,0,55093,-72.0,13.3
15:08:03.474 -> 0.0000000,0.0000000,-17.000,265.28,0.01,0.00,0.00,-0.2,0.0,0.0,-26.9,-42.3,-134.9,-0.02087,0.00336,-0.97693,0.21259,28.72,981.8,27.53,9,2,80.5,111,1,1,1,1,0,1,1,0,50600,-72.0,13.8
15:08:13.489 -> 0.0000000,0.0000000,-17.000,265.45,0.00,0.00,0.00,0.0,0.0,0.0,-27.3,-43.8,-135.5,-0.02100,0.00342,-0.97626,0.21558,28.56,981.8,27.76,10,2,80.5,111,1,1,1,1,0,1,1,0,19452,-73.0,13.0
15:08:23.504 -> 0.0000000,0.0000000,-17.000,265.22,0.00,0.04,0.00,-0.2,0.1,0.0,-28.1,-43.1,-134.3,-0.02075,0.00293,-0.97394,0.22584,28.43,981.8,28.00,11,2,80.5,111,1,1,1,1,0,1,1,0,54062,-73.0,13.5
15:08:33.520 -> 0.0000000,0.0000000,-17.000,265.17,0.01,0.00,0.00,0.0,0.0,0.0,-26.6,-42.7,-136.5,-0.02081,0.00287,-0.97394,0.22584,28.32,981.8,28.21,12,2,80.5,111,1,1,1,1,0,1,1,0,15684,-72.0,13.3
15:08:43.530 -> 0.0000000,0.0000000,-17.000,265.17,0.00,0.03,-0.03,-0.2,0.0,0.0,-28.4,-44.6,-136.5,-0.02087,0.00342,-0.97699,0.21216,28.24,981.8,28.33,13,2,80.5,111,1,1,1,1,0,1,1,0,3532,-72.0,13.3
15:08:53.542 -> 0.0000000,0.0000000,-17.000,265.42,0.00,0.00,0.00,0.0,0.0,0.0,-27.3,-44.2,-135.3,-0.02100,0.00317,-0.97644,0.21479,28.16,981.8,28.49,14,2,80.5,111,1,1,1,1,0,1,1,0,15168,-72.0,13.5
15:09:21.256 -> 0.0000000,0.0000000,-17.000,265.32,0.01,0.00,0.00,-0.1,-0.1,0.1,-27.3,-43.8,-135.1,-0.02063,0.00299,-0.97528,0.22010,28.00,981.8,28.80,1,2,78.0,111,1,1,1,1,0,1,1,0,5185,-72.0,13.5
15:09:31.274 -> 0.0000000,0.0000000,-17.000,265.13,0.00,0.00,0.00,0.0,0.0,0.0,-28.1,-43.8,-135.0,-0.02094,0.00317,-0.97577,0.21766,27.93,981.8,28.87,2,2,78.0,111,1,1,1,1,0,1,1,0,33435,-72.0,13.3
15:09:41.290 -> 0.0000000,0.0000000,-17.000,265.33,0.00,0.00,-0.03,0.0,0.0,0.0,-28.1,-43.8,-136.2,-0.02087,0.00317,-0.97577,0.21766,27.83,981.8,29.01,3,2,78.0,111,1,1,1,1,0,1,1,0,17999,-72.0,13.8
15:09:51.321 -> 0.0000000,0.0000000,-17.000,265.17,0.00,-0.01,0.00,0.0,0.0,0.0,-27.7,-42.7,-135.8,-0.02094,0.00317,-0.97510,0.22077,27.81,981.8,29.18,4,2,78.0,111,1,1,1,1,0,1,1,0,30550,-73.0,13.3
15:10:04.321 -> 0.0000000,0.0000000,-17.000,265.01,0.00,0.00,-0.04,0.2,0.0,0.1,-26.6,-43.8,-135.0,-0.02094,0.00317,-0.97510,0.22077,27.79,981.8,29.18,5,2,78.0,111,1,1,1,1,0,1,1,0,14973,-73.0,13.5
15:10:13.335 -> 0.0000000,0.0000000,-17.000,265.21,0.00,0.00,0.01,0.0,0.0,0.0,-28.1,-44.2,-136.1,-0.02100,0.00275,-0.97235,0.23261,27.75,981.8,29.27,6,2,78.0,111,1,1,1,1,0,1,1,0,51554,-73.0,13.3
15:10:23.353 -> 0.0000000,0.0000000,-17.000,265.27,0.01,-0.01,0.02,0.0,0.0,0.0,-28.4,-43.4,-134.9,-0.02081,0.00323,-0.97864,0.20447,27.66,981.8,29.36,7,2,78.0,111,1,1,1,1,0,1,1,0,58065,-72.0,13.5
15:10:33.367 -> 0.0000000,0.0000000,-17.000,265.12,0.00,0.00,-0.01,0.1,0.1,0.1,-27.7,-43.1,-136.0,-0.02081,0.00317,-0.97864,0.20454,27.62,981.8,29.46,8,2,78.0,111,1,1,1,1,0,1,1,0,61572,-72.0,13.3
15:10:43.378 -> 0.0000000,0.0000000,-17.000,265.16,0.00,0.00,0.00,0.0,0.0,0.0,-28.4,-43.8,-136.8,-0.02094,0.00275,-0.97589,0.21735,27.58,981.8,29.55,9,2,78.0,111,1,1,1,1,0,1,1,0,53420,-72.0,13.3
15:10:56.394 -> 0.0000000,0.0000000,-17.000,265.12,0.00,0.00,0.01,0.0,0.0,0.0,-28.4,-43.1,-136.8,-0.02094,0.00275,-0.97589,0.21735,27.57,981.8,29.64,10,2,78.0,111,1,1,1,1,0,1,1,0,12888,-73.0,13.3
15:11:09.409 -> 0.0000000,0.0000000,-17.000,265.20,-0.03,0.00,0.00,0.0,0.0,0.0,-28.1,-42.3,-135.9,-0.02094,0.00275,-0.97589,0.21735,27.57,981.8,29.59,11,2,78.0,111,1,1,1,1,0,1,1,0,61584,-72.0,13.8
15:11:19.426 -> 0.0000000,0.0000000,-17.000,265.12,0.00,0.00,0.00,0.0,0.0,0.0,-27.3,-42.7,-135.9,-0.02094,0.00281,-0.97357,0.22748,27.55,981.8,29.59,12,2,77.5,111,1,1,1,1,0,1,1,0,24472,-73.0,13.0
15:11:29.437 -> 0.0000000,0.0000000,-17.000,265.21,0.01,0.00,0.00,0.0,0.0,0.0,-27.3,-44.2,-135.1,-0.02087,0.00348,-0.97864,0.20460,27.52,981.8,29.65,13,2,77.5,111,1,1,1,1,0,1,1,0,58503,-72.0,13.3
15:11:39.452 -> 0.0000000,0.0000000,-17.000,265.38,0.00,0.00,0.00,0.0,0.0,0.0,-28.4,-43.4,-135.9,-0.02094,0.00311,-0.97467,0.22254,27.53,981.8,29.61,14,2,77.5,111,1,1,1,1,0,1,1,0,61284,-73.0,13.0
15:11:49.467 -> 0.0000000,0.0000000,-17.000,265.48,0.00,0.00,0.01,0.0,0.0,0.0,-27.3,-43.8,-136.3,-0.02087,0.00311,-0.97467,0.22254,27.49,981.8,29.68,15,2,77.5,111,1,1,1,1,0,1,1,0,9376,-73.0,13.0
15:11:59.486 -> 0.0000000,0.0000000,-17.000,265.59,0.00,0.00,0.01,0.0,0.0,0.0,-28.1,-43.4,-136.3,-0.02094,0.00311,-0.97479,0.22224,27.46,981.8,29.73,16,2,77.5,111,1,1,1,1,0,1,1,0,10705,-73.0,13.5
15:12:09.498 -> 0.0000000,0.0000000,-17.000,265.45,0.00,0.00,0.00,0.0,0.0,0.0,-27.7,-44.2,-135.8,-0.02100,0.00293,-0.97327,0.22858,27.42,981.8,29.75,17,2,77.5,111,1,1,1,1,0,1,1,0,47089,-72.0,13.0
15:12:31.529 -> 0.0000000,0.0000000,-17.000,265.13,0.01,0.00,0.01,0.0,0.0,0.0,-26.9,-43.4,-135.4,-0.02069,0.00281,-0.97339,0.22822,27.42,981.8,29.74,19,2,77.5,111,1,1,1,1,0,1,1,0,93,-72.0,13.0
15:12:41.541 -> 0.0000000,0.0000000,-17.000,265.24,0.01,-0.01,-0.01,0.0,0.0,0.0,-28.4,-43.1,-135.1,-0.02069,0.00293,-0.97357,0.22755,27.39,981.8,29.82,20,2,77.5,111,1,1,1,1,0,1,1,0,27035,-73.0,13.3
15:12:50.554 -> 0.0000000,0.0000000,-17.000,265.29,0.00,0.00,0.00,0.0,0.0,0.0,-28.1,-43.4,-134.2,-0.02081,0.00262,-0.97125,0.23719,27.34,981.8,29.89,21,2,77.5,111,1,1,1,1,0,1,1,0,17662,-73.0,13.3
15:13:00.565 -> 0.0000000,0.0000000,-17.000,265.39,0.01,-0.01,-0.03,0.0,0.0,0.0,-27.3,-42.3,-134.9,-0.02087,0.00305,-0.97424,0.22456,27.34,981.8,29.92,22,2,77.5,111,1,1,1,1,0,1,1,0,35336,-73.0,12.8
15:13:10.577 -> 0.0000000,0.0000000,-17.000,265.28,0.00,-0.02,0.00,-0.1,0.1,-0.1,-27.7,-44.1,-134.9,-0.02063,0.00287,-0.97504,0.22102,27.30,981.8,29.99,23,2,77.5,111,1,1,1,1,0,1,1,0,59468,-73.0,13.3
15:13:20.587 -> 0.0000000,0.0000000,-17.000,265.49,-0.03,0.03,-0.03,0.0,0.0,0.0,-27.7,-43.0,-136.5,-0.02081,0.00275,-0.97461,0.22303,27.28,981.8,29.98,24,2,77.5,111,1,1,1,1,0,1,1,0,52194,-73.0,13.3
15:13:30.607 -> 0.0000000,0.0000000,-17.000,265.62,0.01,0.00,0.00,0.0,0.0,0.0,-27.7,-44.1,-136.1,-0.02051,0.00311,-0.97644,0.21479,27.30,981.8,30.00,25,2,77.5,111,1,1,1,1,0,1,1,0,65498,-72.0,13.3
15:13:40.622 -> 0.0000000,0.0000000,-17.000,265.49,0.01,-0.01,0.00,0.0,0.0,0.0,-27.7,-43.0,-134.9,-0.02051,0.00348,-0.97937,0.20112,27.32,981.8,29.98,26,2,77.5,111,1,1,1,1,0,1,1,0,54807,-72.0,13.3
15:13:50.633 -> 0.0000000,0.0000000,-17.000,265.78,0.00,0.00,0.01,0.0,0.0,0.0,-28.1,-44.1,-136.1,-0.02081,0.00305,-0.97790,0.20808,27.31,981.7,29.95,27,2,77.5,111,1,1,1,1,0,1,1,0,25089,-72.0,13.5
15:14:00.648 -> 0.0000000,0.0000000,-17.000,265.68,0.01,0.00,0.00,0.0,0.0,0.0,-27.3,-43.0,-135.8,-0.02063,0.00317,-0.97790,0.20808,27.30,981.7,30.01,28,2,77.5,111,1,1,1,1,0,1,1,0,18871,-73.0,13.0
15:14:10.662 -> 0.0000000,0.0000000,-17.000,265.65,0.01,0.03,0.00,0.0,0.0,0.0,-28.1,-43.8,-136.5,-0.02075,0.00323,-0.97638,0.21509,27.28,981.7,30.07,29,2,77.5,111,1,1,1,1,0,1,1,0,54841,-73.0,13.3
15:14:19.679 -> 0.0000000,0.0000000,-17.000,265.77,0.00,-0.01,0.00,-0.1,-0.1,-0.1,-27.3,-43.4,-135.3,-0.02051,0.00293,-0.97766,0.20923,27.26,981.7,30.04,30,2,77.5,111,1,1,1,1,0,1,1,0,27739,-73.0,13.3
15:14:32.692 -> 0.0000000,0.0000000,-17.000,265.50,0.01,-0.01,-0.04,0.0,0.0,0.0,-29.2,-42.7,-136.2,-0.02051,0.00293,-0.97766,0.20923,27.26,981.8,30.06,31,2,77.5,111,1,1,1,1,0,1,1,0,29108,-73.0,13.0
15:14:41.708 -> 0.0000000,0.0000000,-17.000,265.60,-0.03,-0.01,-0.03,0.0,0.0,0.0,-27.7,-43.4,-135.3,-0.02063,0.00269,-0.97314,0.22932,27.24,981.8,30.06,32,2,77.5,111,1,1,1,1,0,1,1,0,26123,-72.0,13.3
15:14:51.722 -> 0.0000000,0.0000000,-17.000,265.61,0.02,-0.01,0.00,0.0,0.0,0.1,-27.7,-43.0,-135.3,-0.02051,0.00244,-0.97235,0.23267,27.28,981.8,30.06,33,2,77.0,111,1,1,1,1,0,1,1,0,57463,-73.0,13.5
15:15:01.733 -> 0.0000000,0.0000000,-17.000,265.50,-0.03,-0.01,-0.04,0.0,0.0,0.0,-27.7,-43.0,-136.1,-0.02057,0.00269,-0.97314,0.22932,27.25,981.8,30.05,34,2,77.0,111,1,1,1,1,0,1,1,0,50040,-73.0,13.5
15:15:11.745 -> 0.0000000,0.0000000,-17.000,265.50,-0.02,-0.01,-0.03,0.0,0.0,0.0,-28.4,-43.0,-136.5,-0.02051,0.00275,-0.97253,0.23194,27.25,981.8,30.05,35,2,77.0,111,1,1,1,1,0,1,1,0,15059,-72.0,13.8
15:15:21.757 -> 0.0000000,0.0000000,-17.000,265.38,-0.04,0.00,-0.02,0.0,0.0,0.0,-27.3,-43.0,-136.5,-0.02081,0.00299,-0.97516,0.22059,27.23,981.8,30.13,36,2,77.0,111,1,1,1,1,0,1,1,0,64368,-73.0,13.0
15:15:31.768 -> 0.0000000,0.0000000,-17.000,265.35,0.01,-0.01,-0.03,0.0,0.0,0.0,-26.9,-43.8,-136.1,-0.02045,0.00281,-0.97388,0.22608,27.25,981.8,30.07,37,2,77.0,111,1,1,1,1,0,1,1,0,8984,-72.0,13.8
15:15:41.782 -> 0.0000000,0.0000000,-17.000,265.38,-0.03,-0.02,-0.02,0.0,0.0,0.0,-28.4,-43.0,-135.3,-0.02051,0.00299,-0.97607,0.21650,27.26,981.8,30.06,38,2,77.0,111,1,1,1,1,0,1,1,0,47376,-72.0,13.5
15:15:51.797 -> 0.0000000,0.0000000,-17.000,265.04,0.00,0.04,0.01,-0.1,-0.1,0.2,-27.7,-44.1,-134.9,-0.02057,0.00330,-0.97748,0.21009,27.26,981.8,30.08,39,2,77.0,111,1,1,1,1,0,1,1,0,4131,-72.0,14.0
15:16:01.812 -> 0.0000000,0.0000000,-17.000,265.20,0.01,-0.01,0.02,0.0,0.2,0.0,-28.1,-43.0,-135.6,-0.02057,0.00317,-0.97748,0.21015,27.22,981.8,30.16,40,2,77.0,111,1,1,1,1,0,1,1,0,53207,-72.0,13.3
15:16:11.824 -> 0.0000000,0.0000000,-17.000,264.94,0.01,0.03,-0.03,0.0,0.0,0.0,-26.9,-43.4,-135.6,-0.02081,0.00293,-0.97778,0.20850,27.20,981.8,30.23,41,2,77.0,111,1,1,1,1,0,1,1,0,48456,-72.0,13.0
15:16:24.839 -> 0.0000000,0.0000000,-17.000,265.04,0.02,-0.01,0.01,0.0,0.0,0.0,-28.1,-44.5,-135.3,-0.02081,0.00293,-0.97778,0.20850,27.25,981.8,30.20,42,2,77.0,111,1,1,1,1,0,1,1,0,29045,-72.0,14.3
15:16:33.852 -> 0.0000000,0.0000000,-17.000,265.17,-0.03,0.00,-0.03,0.0,0.0,0.0,-26.9,-43.8,-136.4,-0.02026,0.00317,-0.97729,0.21082,27.27,981.8,30.10,43,2,77.0,111,1,1,1,1,0,1,1,0,60439,-73.0,13.0
15:16:43.862 -> 0.0000000,0.0000000,-17.000,265.02,-0.03,0.00,0.01,0.0,0.0,0.0,-28.1,-43.0,-136.5,-0.02045,0.00262,-0.97180,0.23481,27.26,981.8,30.07,44,2,77.0,111,1,1,1,1,0,1,1,0,25484,-72.0,13.5
15:16:53.878 -> 0.0000000,0.0000000,-17.000,265.10,0.02,-0.02,-0.04,0.0,0.0,0.0,-29.2,-42.6,-134.9,-0.02033,0.00311,-0.97473,0.22242,27.27,981.8,30.04,45,2,77.0,111,1,1,1,1,0,1,1,0,1902,-72.0,13.5
15:17:03.893 -> 0.0000000,0.0000000,-17.000,265.05,-0.02,0.04,0.00,-0.1,-0.1,0.1,-26.9,-44.1,-134.1,-0.02002,0.00293,-0.97394,0.22590,27.26,981.8,30.05,46,2,77.0,111,1,1,1,1,0,1,1,0,58716,-72.0,13.5
15:17:13.903 -> 0.0000000,0.0000000,-17.000,264.94,0.01,0.00,-0.02,-0.1,0.0,0.0,-28.1,-43.4,-136.1,-0.02002,0.00287,-0.97394,0.22584,27.26,981.8,30.08,47,2,77.0,111,1,1,1,1,0,1,1,0,2031,-72.0,13.3
15:17:24.917 -> 0.0000000,0.0000000,-17.000,264.99,0.00,0.00,0.02,0.0,0.0,0.0,-27.3,-43.0,-135.3,-0.02020,0.00323,-0.97754,0.20966,27.25,981.8,30.11,48,2,76.5,111,1,1,1,1,0,1,1,0,14891,-72.0,13.8
15:17:34.931 -> 0.0000000,0.0000000,-17.000,264.80,0.00,0.00,-0.03,0.0,0.0,0.0,-27.3,-42.6,-134.4,-0.02057,0.00342,-0.97607,0.21644,27.23,981.8,30.08,49,2,76.5,111,1,1,1,1,0,1,1,0,6420,-72.0,13.5
15:17:44.947 -> 0.0000000,0.0000000,-17.000,264.95,-0.03,0.00,-0.03,-0.1,0.2,0.0,-27.3,-43.4,-135.7,-0.02081,0.00342,-0.97833,0.20594,27.19,981.8,30.11,50,2,76.5,111,1,1,1,1,0,1,1,0,51859,-72.0,13.5
15:17:57.961 -> 0.0000000,0.0000000,-17.000,265.11,0.02,0.00,0.01,0.0,0.0,0.0,-26.9,-44.1,-135.8,-0.02081,0.00342,-0.97833,0.20594,27.20,981.8,30.13,51,2,76.5,111,1,1,1,1,0,1,1,0,60157,-72.0,13.0
15:18:08.003 -> 0.0000000,0.0000000,-17.000,265.05,-0.02,0.00,0.00,0.0,0.0,0.0,-27.3,-43.0,-136.9,-0.02033,0.00330,-0.97632,0.21546,27.21,981.8,30.17,52,2,76.5,111,1,1,1,1,0,1,1,0,62707,-72.0,13.3
15:18:17.995 -> 0.0000000,0.0000000,-17.000,264.92,-0.02,0.04,0.02,-0.1,0.2,0.1,-28.1,-44.1,-134.8,-0.02026,0.00305,-0.97613,0.21607,27.18,981.8,30.13,53,2,76.5,111,1,1,1,1,0,1,1,0,5188,-72.0,13.3
15:18:28.000 -> 0.0000000,0.0000000,-17.000,264.79,0.01,0.03,-0.03,-0.1,-0.2,0.0,-27.7,-44.5,-134.4,-0.02051,0.00299,-0.97845,0.20533,27.19,981.8,30.16,54,2,76.5,111,1,1,1,1,0,1,1,0,50888,-72.0,12.5
15:18:38.013 -> 0.0000000,0.0000000,-17.000,265.02,0.02,0.00,0.01,0.0,0.0,0.0,-27.3,-43.8,-135.3,-0.02026,0.00293,-0.97632,0.21534,27.18,981.8,30.15,55,2,76.5,111,1,1,1,1,0,1,1,0,63417,-71.0,13.3
15:18:48.024 -> 0.0000000,0.0000000,-17.000,265.01,0.02,-0.01,0.01,0.0,0.0,0.0,-27.7,-41.9,-134.0,-0.02008,0.00317,-0.97784,0.20826,27.19,981.8,30.16,56,2,76.5,111,1,1,1,1,0,1,1,0,33971,-72.0,13.8
15:18:58.035 -> 0.0000000,0.0000000,-17.000,264.98,-0.02,-0.01,0.01,-0.1,0.0,0.0,-27.3,-43.0,-134.4,-0.01990,0.00317,-0.97510,0.22083,27.19,981.8,30.19,57,2,76.5,111,1,1,1,1,0,1,1,0,17175,-72.0,13.3
15:19:08.052 -> 0.0000000,0.0000000,-17.000,264.82,0.01,-0.01,0.00,0.0,0.0,0.0,-27.3,-43.8,-134.8,-0.02045,0.00330,-0.97888,0.20325,27.20,981.8,30.14,58,2,76.5,111,1,1,1,1,0,1,1,0,63476,-72.0,13.5
15:19:21.067 -> 0.0000000,0.0000000,-17.000,265.11,0.02,-0.01,-0.04,0.1,-0.1,0.0,-26.9,-42.6,-135.3,-0.02045,0.00330,-0.97888,0.20325,27.19,981.8,30.13,59,2,76.5,111,1,1,1,1,0,1,1,0,2990,-72.0,13.0
15:19:30.084 -> 0.0000000,0.0000000,-17.000,264.82,0.02,-0.01,0.01,0.0,0.0,0.0,-26.6,-43.8,-134.4,-0.02020,0.00305,-0.97607,0.21662,27.20,981.8,30.11,60,2,76.5,111,1,1,1,1,0,1,1,0,38506,-73.0,13.0
15:19:43.096 -> 0.0000000,0.0000000,-17.000,265.16,-0.02,0.03,0.01,0.0,0.0,0.0,-27.3,-44.5,-136.1,-0.02020,0.00305,-0.97607,0.21662,27.18,981.8,30.17,61,2,76.0,111,1,1,1,1,0,1,1,0,59657,-72.0,14.0
15:19:53.112 -> 0.0000000,0.0000000,-17.000,265.10,-0.02,0.00,0.01,0.0,-0.1,0.1,-27.7,-43.0,-135.6,-0.01990,0.00323,-0.97626,0.21558,27.16,981.8,30.14,62,2,76.0,111,1,1,1,1,0,1,1,0,60794,-73.0,13.3
15:20:03.124 -> LoRa PHY CRC error: corrupted packet discarded.
15:20:10.013 -> 0.0000000,0.0000000,-17.000,265.01,0.02,0.03,0.01,0.0,0.0,0.0,-25.8,-42.3,-133.9,-0.02063,0.00323,-0.97699,0.21216,27.17,981.8,30.20,0,2,71.0,111,1,1,1,1,0,1,1,0,8264,-71.0,13.3
15:20:20.031 -> 0.0000000,0.0000000,-17.000,265.01,-0.02,0.04,0.01,0.0,0.0,0.0,-27.7,-43.0,-136.8,-0.02014,0.00330,-0.97699,0.21229,27.17,981.8,30.19,1,2,71.0,111,1,1,1,1,0,1,1,0,48629,-71.0,13.3
15:20:30.042 -> 0.0000000,0.0000000,-17.000,265.01,-0.02,-0.01,0.00,0.0,0.0,0.0,-26.9,-43.0,-134.4,-0.01990,0.00293,-0.97540,0.21949,27.17,981.8,30.08,2,2,71.0,111,1,1,1,1,0,1,1,0,51452,-72.0,13.8
